obs_id,a,b,E1,E2
0,304.480072,23.473913,0.791986,0.507928
0,304.121643,23.705212,0.640505,0.528267
0,304.309265,23.359898,0.691564,0.684981
0,304.056305,23.468235,0.557704,0.532351
0,303.914856,23.391949,0.589147,0.499597
0,304.530396,23.121670,0.602571,0.610701
0,304.633972,23.115206,0.863167,0.488576
0,304.133179,23.230604,0.578378,0.608495
0,303.823395,23.276834,0.506212,0.526624
0,303.843323,23.309965,0.508345,0.554767
0,304.079468,23.474890,0.578122,0.561268
0,304.452942,22.940281,0.615881,0.513685
0,304.041595,23.294333,0.545269,0.534152
0,304.025604,22.937098,0.562650,0.516745
0,304.559692,23.195486,0.731693,0.539055
0,303.908905,23.379810,0.591813,0.594436
0,303.581696,23.168947,0.513261,0.555621
0,305.520508,22.831659,0.803790,0.733607
0,304.291321,23.454962,0.625452,0.527513
0,304.135345,23.180603,0.558078,0.557040
0,303.914001,23.384644,0.557083,0.532641
0,304.119812,23.530584,0.632533,0.511544
0,304.062103,23.393307,0.602678,0.548616
0,304.533203,23.327400,0.615407,0.554128
0,304.648590,23.554586,0.662745,0.513275
0,304.081024,23.588093,0.587261,0.546880
0,304.499084,23.294455,0.603913,0.716259
0,304.110046,23.216520,0.533488,0.576362
0,304.270203,23.196339,0.504760,0.568740
0,303.702271,23.484133,0.519430,0.594071
0,304.783081,22.938637,0.672752,0.511438
0,304.053711,23.354521,0.611484,0.566077
0,304.208893,23.513706,0.666848,0.550463
0,304.366699,23.519831,0.707003,0.558702
0,304.096191,23.220715,0.604356,0.535253
0,304.619568,23.339989,0.731027,0.525742
0,304.231201,23.420855,0.627061,0.493609
0,304.040192,23.436258,0.634721,0.505321
0,304.887665,23.070591,0.676370,0.586534
0,304.048981,23.295805,0.639113,0.538282
0,303.247894,23.902189,0.548591,0.496932
0,304.443817,22.990747,0.642198,0.794454
0,303.814789,23.358019,0.500911,0.503915
0,304.003113,23.711933,0.707414,0.550625
0,303.974945,23.313784,0.517994,0.564102
0,304.134155,23.282410,0.580559,0.541989
0,303.911621,22.988997,0.544505,0.519860
0,303.592499,23.928530,0.523381,0.634327
0,303.863434,23.302286,0.515438,0.731825
0,303.815338,23.487652,0.593058,0.565028
0,304.778412,23.146729,0.728090,0.691918
0,304.292999,23.612036,0.720434,0.514704
0,304.609192,22.880165,0.653418,0.638132
0,303.953064,23.518272,0.530250,0.503531
0,303.836761,23.688837,0.577264,0.538334
0,304.377930,23.480116,0.618110,0.762168
0,304.790039,23.010487,0.790074,0.604791
0,304.844818,22.971304,0.762994,0.624582
0,304.630463,23.554348,0.806130,0.558778
